epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,6.608123905985365,5.9497416015625,2.65,14.57,1e-05
1,4.95457114056039,4.42531103515625,4.7,16.88,0.0025080000000000002
2,4.945274249844911,4.379329443359375,5.0,18.45,0.005006
3,4.839266074909596,4.323314306640625,5.15,19.2,0.007504
4,4.809050191227208,4.2730236328125,5.59,21.53,0.010002
5,4.793770417055919,4.274284375,5.94,21.22,0.012491434592216086
6,4.766411786500684,4.234715478515625,6.28,22.31,0.012487667052676697
7,4.731229430124182,4.185548583984375,6.74,23.98,0.012483215482652863
8,4.71228123627002,4.149305615234375,6.94,24.56,0.012478080370309404
9,4.6949937624449,4.138720166015625,7.84,25.53,0.01247226227876925
10,4.67456223931111,4.102905810546875,7.98,27.32,0.012465761846051708
11,4.661177959393295,4.085606396484375,8.74,27.85,0.012458579785002477
12,4.653296776220832,4.0526005859375,8.89,28.5,0.012450716883215487
13,4.630845144066707,4.046367407226563,8.89,28.05,0.012442174002946524
14,4.6169411962072004,4.031713916015625,10.08,29.47,0.012432952081018678
15,4.602703805464331,3.9739125732421874,10.52,31.06,0.012423052128719612
16,4.5893023914625335,3.9630859802246095,11.67,32.42,0.012412475231690657
17,4.559781010874407,3.9120773681640624,11.98,32.73,0.012401222549807762
18,4.531171858234381,3.8607413330078124,13.06,34.97,0.012389295317054306
19,4.508987932290677,3.827040087890625,12.94,36.06,0.012376694841385762
20,4.48259985767467,3.805471240234375,13.68,36.05,0.012363422504586287
21,4.456543539764024,3.723162023925781,15.13,37.75,0.012349479762117171
22,4.436594682374776,3.7476128051757813,13.76,37.97,0.012334868142957253
23,4.416405879581173,3.7005356323242187,14.96,39.25,0.012319589249435227
24,4.398225918774721,3.6879384887695315,15.6,40.19,0.012303644757053945
25,4.3770804600587425,3.626499090576172,16.76,40.81,0.012287036414306677
26,4.35988698756649,3.6215131622314454,16.65,42.23,0.012269766042485364
27,4.340530241497348,3.610617431640625,16.32,42.05,0.012251835535480895
28,4.322873901160823,3.5826686279296873,16.98,42.26,0.012233246859575421
29,4.300040491564478,3.5192812744140625,17.83,44.02,0.01221400205322673
30,4.273556495903396,3.45532578125,18.74,45.58,0.012194103226844711
31,4.245103311294478,3.4483528869628906,19.35,45.88,0.012173552562559913
32,4.217724601987382,3.40538766784668,19.84,47.16,0.012152352313984259
33,4.193007924645261,3.4024010498046877,20.61,47.82,0.01213050480596391
34,4.17021656082168,3.3565771057128906,20.68,48.32,0.012108012434324323
35,4.149142318437407,3.3394753051757813,21.1,48.9,0.012084877665607511
36,4.129627033171367,3.319750442504883,22.13,50.43,0.012061103036801572
37,4.110533321712753,3.3044119567871095,22.23,50.13,0.012036691155062468
38,4.086183368472833,3.2344609436035157,23.39,51.43,0.01201164469742813
39,4.071542582804964,3.2775114685058595,23.14,51.43,0.011985966410524882
40,4.048308904741852,3.2158932006835936,23.94,52.52,0.011959659110266255
41,4.029018629528344,3.1401071578979494,24.59,54.44,0.01193272568154418
42,4.005635395550697,3.1192002838134765,25.64,54.34,0.011905169077912623
43,3.990750456283706,3.0851437225341796,27.13,56.22,0.011876992321263711
44,3.9664754101317303,3.070474578857422,27.25,55.35,0.011848198501496331
45,3.957530469045749,3.051014865112305,27.69,56.94,0.011818790776177299
46,3.9317168389636636,3.0316960388183594,28.25,57.72,0.011788772370195093
47,3.9094996797290564,3.0037216415405275,27.42,57.87,0.0117581465754062
48,3.8957979204407422,2.928137481689453,29.17,59.11,0.011726916750274147
49,3.873342022089891,2.953885252380371,28.91,58.95,0.011695086319501185
50,3.8579960330347705,2.9301232421875,29.32,59.23,0.011662658773652742
51,3.8419066945355618,2.9410164573669433,29.86,59.44,0.011629637668774648
52,3.827686746660787,2.887721481323242,30.1,60.21,0.011596026626003168
53,3.808359660961869,2.8786454750061035,30.61,59.94,0.011561829331167901
54,3.792058792675961,2.837888224029541,31.5,61.11,0.011527049534387594
55,3.774416270237726,2.819291421508789,31.99,62.11,0.0114916910496589
56,3.7617042750005685,2.7853057266235353,33.1,62.51,0.011455757754438122
57,3.7429374563251354,2.7756982360839846,31.81,63.05,0.011419253589216012
58,3.717572293269344,2.7482705909729006,33.04,63.14,0.011382182557085651
59,3.70860727678951,2.7221174125671386,33.94,64.44,0.011344548723303463
60,3.687472901026815,2.734078172302246,34.16,63.58,0.011306356214843423
61,3.6711520232861234,2.6612496955871583,35.24,65.01,0.011267609219944467
62,3.646468128193356,2.647790361785889,35.69,65.89,0.011228311987651228
63,3.6322666748537755,2.6188053367614748,35.62,66.43,0.011188468827348065
64,3.6148756110561338,2.608882131958008,35.84,66.57,0.0111480841082865
65,3.60419213588656,2.579447135925293,36.72,66.77,0.011107162259106068
66,3.5764870577981926,2.544075230407715,37.08,67.46,0.011065707767348684
67,3.555810684431225,2.500018775177002,38.04,68.75,0.011023725178966515
68,3.529909093767672,2.547806711578369,37.21,67.63,0.010981219097823479
69,3.5118395407587557,2.4538045112609863,39.17,70.27,0.010938194185190373
70,3.4918679601862244,2.4149151752471925,39.47,71.28,0.010894655159233716
71,3.461976095289946,2.4051688034057617,39.88,70.25,0.010850606794498341
72,3.447140200495262,2.374532061767578,40.5,71.92,0.010806053921383823
73,3.4223567735828295,2.370743459701538,40.56,70.95,0.010761001425614765
74,3.393137919002245,2.332449443435669,41.29,71.85,0.010715454247705022
75,3.368187403251511,2.2722191230773925,43.04,74.03,0.010669417382415922
76,3.33938478767185,2.2811437644958494,42.86,73.77,0.010622895878208536
77,3.3179168322632773,2.2036758876800535,43.86,74.5,0.010575894836690043
78,3.279312840802416,2.2118802124023436,43.39,74.32,0.010528419412054305
79,3.251060697241721,2.1820645919799806,44.99,75.99,0.01048047481051663
80,3.235041761215151,2.1404205974578856,46.14,76.41,0.010432066289742865
81,3.214231525126859,2.1045118198394777,47.12,76.13,0.010383199158272825
82,3.183834049063669,2.152303774261475,46.16,75.5,0.01033387877493816
83,3.163180427270418,2.035781033325195,48.6,78.25,0.010284110548274692
84,3.137019833743038,2.0701905754089354,47.32,76.91,0.010233899935929311
85,3.119171964221666,2.0631652126312257,48.07,77.68,0.010183252444061486
86,3.0935949230621476,1.9881364799499512,49.51,78.96,0.010132173626739441
87,3.0666367464273137,1.9798832801818849,50.13,79.16,0.010080669085331104
88,3.050958191692142,2.002204363632202,49.3,78.8,0.010028744467889844
89,3.0284244383037775,1.9535704891204835,50.62,79.59,0.0099764054685351
90,2.9996818604756257,1.9617576171875,50.3,79.22,0.009923657826827957
91,2.9846319738637166,1.9357635852813722,51.03,80.16,0.009870507327141743
92,2.965841259296969,1.8669679977416993,52.08,81.21,0.0098169597980277
93,2.950621622625295,1.829847723007202,53.58,81.76,0.009763021111575818
94,2.9246002075461512,1.791628231048584,53.95,82.39,0.009708697182770901
95,2.909105478725116,1.8321473400115966,53.51,81.76,0.00965399396884392
96,2.8908913428591094,1.8258342308044433,53.52,81.44,0.009598917468618729
97,2.8672265440187443,1.7842629642486572,54.73,82.06,0.009543473721854236
98,2.842420200837559,1.819115007019043,53.43,81.88,0.009487668808582065
99,2.8270209778896827,1.7733033664703368,55.02,82.63,0.009431508848439822
100,2.805507930384403,1.7878864559173584,54.62,82.76,0.009375000000000001
101,2.7864154378827495,1.7295663280487061,56.57,83.34,0.00931814846009463
102,2.770281556321167,1.7099067390441895,56.87,83.71,0.009260960463135721
103,2.741492723762302,1.7049083660125732,55.99,84.3,0.009203442280431589
104,2.731692822733548,1.6774524326324463,57.63,83.91,0.009145600219499136
105,2.7094264647108948,1.7092859832763672,56.31,83.87,0.009087440623372167
106,2.6950748899376804,1.6983278699874877,56.59,83.98,0.009028969869905796
107,2.6807996428424965,1.6965849731445313,57.07,84.3,0.008970194371077048
108,2.6555186145284266,1.6562349311828612,58.11,84.79,0.008911120572281704
109,2.653123201084503,1.7375209098815918,56.76,83.58,0.008851754951627508
110,2.624819904909244,1.638574444580078,58.78,84.72,0.008792104019223751
111,2.602705244523462,1.6804120944976806,57.02,84.35,0.008732174316467379
112,2.585970881043262,1.6012000404357911,58.7,85.12,0.008671972415325644
113,2.574954663669254,1.627293280029297,58.86,85.28,0.00861150491761542
114,2.551946458682208,1.6640640464782714,58.99,84.99,0.00855077845427924
115,2.534770932988229,1.6308550769805907,58.93,85.19,0.008489799684658126
116,2.5226567489847485,1.6016980657577515,59.14,85.56,0.008428575295761345
117,2.5125340953679154,1.5951612255096435,59.9,85.52,0.008367112001533073
118,2.492394809991541,1.6411314628601075,59.05,85.65,0.008305416542116145
119,2.466994375562851,1.640368518447876,58.65,85.69,0.008243495683112938
120,2.452941028165146,1.6018605922698974,59.66,85.9,0.008181356214843422
121,2.4409082028227793,1.5774473415374757,60.12,86.06,0.008119004951600542
122,2.4291012058947974,1.656734577178955,59.59,85.21,0.008056448730902948
123,2.4075514642896176,1.654385524559021,59.78,85.23,0.007993694412745184
124,2.390049637127167,1.662520191001892,59.62,84.93,0.007930748878845411
125,2.3762396779316792,1.6241586429595947,58.99,85.35,0.007867619031890757
126,2.3619528492953195,1.6718459468841553,58.72,85.05,0.007804311794780342
127,2.342074710336751,1.6720077964782716,59.89,85.07,0.007740834109866131
128,2.3273536217960595,1.5971915473937988,60.62,85.93,0.007677192938191599
129,2.3141974993765584,1.6439984842300415,61.02,85.62,0.007613395258728392
130,2.2928533703661147,1.601068134880066,60.39,85.91,0.007549448067610997
131,2.281735615144161,1.5829216077804567,61.27,85.95,0.007485358377369538
132,2.2751514977285408,1.5953008653640748,61.13,86.2,0.00742113321616078
133,2.2572481267430873,1.6260920917510986,60.39,85.28,0.007356779626997397
134,2.2404939737576375,1.6641972948074342,59.83,85.24,0.00729230466697564
135,2.226180110713431,1.603443368911743,60.64,85.41,0.007227715406501444
136,2.213850329077961,1.6517901468276976,60.25,85.56,0.007163018928515074
137,2.19617315726152,1.5921955345153809,61.46,86.13,0.007098222327714403
138,2.17670727058501,1.61791321144104,61.35,85.88,0.007033332709776902
139,2.1642437575721254,1.6442273206710816,61.53,85.95,0.0069683571905804174
140,2.143850387058551,1.6669632656097413,61.33,85.67,0.006903302895422837
141,2.154509605350934,1.6488910736083984,61.17,85.9,0.0068381769582407164
142,2.1310549083806185,1.7107028936386108,60.62,85.24,0.006772986520826973
143,2.1162092839099382,1.6013924673080444,62.07,86.34,0.006707738732047698
144,2.1057375057406067,1.6246201524734496,61.98,85.83,0.00664244074705821
145,2.089726649005343,1.6101471843719481,61.25,85.85,0.0065770997265184004
146,2.069195854984386,1.6842337562561036,60.19,85.85,0.006511722835807499
147,2.0646725497691487,1.642356461906433,61.86,85.9,0.006446317244238301
148,2.0569972369185483,1.7414686750411987,60.66,85.28,0.006380890124270982
149,2.0408462835487726,1.7028457695007324,61.34,85.74,0.0063154486507265364
150,2.0292677751881825,1.6293295782089234,61.92,86.38,0.00625
151,2.0229320589467292,1.6828935697555543,60.72,85.72,0.006184551349273464
152,2.008865228077819,1.7028081615447999,62.64,85.64,0.006119109875729022
153,1.9884665883915373,1.7116462549209595,60.98,85.9,0.006053682755761698
154,1.985755683823218,1.7110014803886413,62.03,85.75,0.005988277164192503
155,1.9762712753689091,1.6859540739059449,61.74,85.5,0.005922900273481601
156,1.9602667435183263,1.6874719324111938,61.3,85.75,0.005857559252941793
157,1.9615371562302035,1.7156807119369506,62.12,85.6,0.0057922612679523035
158,1.941733415926617,1.726539450263977,61.61,85.6,0.005727013479173028
159,1.9385655488766416,1.742860148048401,61.21,85.47,0.005661823041759286
160,1.9186102921923052,1.7075823089599609,62.3,85.68,0.0055966971045771675
161,1.9154809478303076,1.728393563079834,61.56,84.95,0.005531642809419585
162,1.9077401592392622,1.7271621397018433,62.07,85.53,0.0054666672902231
163,1.902589748366694,1.748219482421875,62.35,84.91,0.005401777672285599
164,1.8894974684745798,1.7189161903381347,62.17,85.6,0.00533698107148493
165,1.8768314903890584,1.765441033554077,62.04,85.34,0.005272284593498559
166,1.8665801904876163,1.7993276865005494,62.51,85.55,0.00520769533302436
167,1.8623785607030237,1.7311382337570191,62.17,85.54,0.005143220373002605
168,1.8618040057364256,1.7127554054260254,62.27,85.44,0.005078866783839221
169,1.8561855539317016,1.7807877885818482,62.23,85.06,0.005014641622630461
170,1.8409935179501582,1.836718483543396,61.63,85.04,0.004950551932389004
171,1.842373766758683,1.8126212453842163,61.53,85.14,0.004886604741271609
172,1.8245707110009335,1.7414462959289552,62.5,85.5,0.004822807061808403
173,1.8182826209312517,1.7433610372543336,62.39,85.61,0.004759165890133871
174,1.8255009913719265,1.7662583612442018,62.58,85.6,0.004695688205219659
175,1.8069082436732538,1.780103702354431,62.19,85.42,0.004632380968109247
176,1.793470956986143,1.774304807662964,62.4,85.51,0.0045692511211545914
177,1.792370591441434,1.7365133302688598,62.35,85.55,0.004506305587254816
178,1.7797460237782683,1.7856501752853393,62.48,85.53,0.0044435512690970515
179,1.782411435654771,1.801972854423523,62.64,85.3,0.004380995048399459
180,1.7639653654470944,1.8084995487213136,62.41,85.45,0.004318643785156579
181,1.7723957592485504,1.7639614433288575,62.46,85.48,0.004256504316887063
182,1.7678847305295409,1.7998520597457885,62.31,85.45,0.004194583457883855
183,1.7524301501303414,1.8261834651947022,62.55,85.33,0.004132887998466929
184,1.7510051106826596,1.795777555656433,62.48,84.88,0.004071424704238657
185,1.7434126348562644,1.8532615182876586,62.26,85.39,0.004010200315341875
186,1.7291291872762078,1.7856474948883057,62.57,85.12,0.003949221545720765
187,1.7358414802447477,1.8075472007751465,62.73,85.49,0.00388849508238458
188,1.726888841382978,1.832379390335083,62.84,85.26,0.003828027584674357
189,1.7189431697244681,1.80852211227417,62.98,85.39,0.0037678256835326205
190,1.7186859807955928,1.791235619354248,62.86,85.53,0.0037078959807762485
191,1.7148886538956138,1.8257699647903443,63.47,85.53,0.0036482450483724936
192,1.7062005569321246,1.8253444358825683,62.73,85.37,0.0035888794277182962
193,1.6919771232159282,1.8168727203369142,62.84,85.34,0.003529805628922954
194,1.6968038961310392,1.8661586965560912,62.84,85.41,0.003471030130094205
195,1.6828137301147061,1.8008565078735352,63.65,85.53,0.003412559376627833
196,1.6807467870309318,1.802674146080017,62.66,85.96,0.003354399780500866
197,1.6738414259176706,1.7812614553451538,63.12,85.71,0.0032965577195684134
198,1.6767545440132883,1.8404191427230836,62.98,85.47,0.0032390395368642787
199,1.6744427528332504,1.8598301404953004,62.89,85.25,0.00318185153990537
200,1.6631033194660376,1.8079257984161377,63.37,85.84,0.003124999999999999
201,1.652952167349802,1.8502762712478638,62.91,85.5,0.0030684911515601794
202,1.655064560768699,1.8800857185363768,62.61,85.27,0.003012331191417937
203,1.6480121162270462,1.794677757835388,63.22,85.93,0.0029565262781457652
204,1.6447628634992544,1.812135764503479,63.29,85.62,0.0029010825313812725
205,1.6466351526952736,1.8108325960159302,63.77,85.31,0.002846006031156083
206,1.6399271169178922,1.815160011100769,63.39,86.01,0.0027913028172291
207,1.633650081105788,1.796216982269287,63.61,85.8,0.0027369788884241855
208,1.63021543290032,1.848988567352295,63.7,85.56,0.002683040201972303
209,1.6226492875211522,1.7835902988433838,63.49,85.85,0.0026294926728582567
210,1.6238796078288753,1.8927833374023437,63.25,85.08,0.0025763421731720437
211,1.6214588969068247,1.802699382019043,63.55,85.84,0.0025235945314649004
212,1.6142564006865254,1.8564352167129516,63.23,85.44,0.0024712555321101575
213,1.6083821105590703,1.852606569480896,63.3,85.8,0.0024193309146688987
214,1.607466934814038,1.8712610271453858,63.04,85.17,0.002367826373260561
215,1.598460559655701,1.7807959743499755,64.04,85.72,0.002316747555938517
216,1.5924056898158583,1.8565933332443236,63.8,85.68,0.0022661000640706894
217,1.5866853484118335,1.8531990840911865,63.47,85.59,0.00221588945172531
218,1.586875801049793,1.8575728103637694,63.9,85.82,0.002166121225061843
219,1.585909308605707,1.8483720905303955,63.11,85.2,0.002116800841727175
220,1.586950892522912,1.8599473121643066,64.13,85.82,0.002067933710257136
221,1.5867891684842323,1.899226836013794,63.96,85.64,0.002019525189483371
222,1.573007073964108,1.846123237991333,63.97,85.8,0.0019715805879456957
223,1.5713983407093834,1.8704984184265137,63.91,85.69,0.0019241051633099582
224,1.563915917800117,1.8530512126922607,64.05,85.53,0.0018771041217914655
225,1.5652481339652469,1.8831874788284302,63.36,85.25,0.0018305826175840784
226,1.5635768493372713,1.820728433227539,64.13,85.71,0.0017845457522949804
227,1.5617085583078725,1.8326383251190186,63.91,85.48,0.0017389985743852367
228,1.5588445985515658,1.8886173137664795,63.93,85.68,0.0016939460786161793
229,1.5565766150301152,1.9208204174041748,63.69,85.51,0.0016493932055016626
230,1.5569811620571854,1.859032609939575,64.13,85.75,0.0016053448407662855
231,1.5504158517004738,1.854376962852478,63.88,85.85,0.0015618058148096276
232,1.5453870307162842,1.8770371244430542,64.11,85.67,0.0015187809021765233
233,1.5479578023225489,1.8781267122268677,63.96,85.46,0.001476274821033486
234,1.545809907430876,1.9249853370666503,63.87,85.31,0.001434292232651318
235,1.529223171529025,1.8741825405120849,64.28,85.54,0.001392837740893932
236,1.531935130206632,1.92113218460083,63.54,85.23,0.0013519158917135018
237,1.533248937007865,1.8545380472183228,64.08,85.94,0.0013115311726519365
238,1.5379627174512982,1.8704899473190308,64.66,85.75,0.0012716880123487735
239,1.5347444420434755,1.888639181137085,64.11,85.56,0.0012323907800555354
240,1.528916215545542,1.8848506050109863,63.94,85.83,0.0011936437851565792
241,1.5263379669525254,1.8907775703430176,64.04,85.81,0.0011554512766965355
242,1.5159532452209659,1.8741499130249024,64.26,85.83,0.0011178174429143498
