epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,6.944541297706903,7.019383211299084,0.0,1.5892420537897312,1e-05
1,6.414623501254063,5.4869381792679395,5.378973105134475,17.359413202933986,0.0025080000000000002
2,4.920966040854361,4.113441630505699,9.41320293398533,28.850855745721272,0.005006
3,4.4503522877599675,4.112028908321502,10.146699266503667,37.041564803834646,0.007504
4,4.22790986883874,3.621120610272097,15.525672371638143,46.821515911074314,0.010002
5,4.008299095957887,3.325725921500283,20.537897310513447,51.71149146586001,0.012491434592216086
6,3.76480255874933,2.8281288624975676,28.72860636279752,61.369193191341786,0.012487667052676697
7,3.539091332286012,2.415419832709949,38.63080683197544,70.04889979280877,0.012483215482652863
8,3.2744690553814757,2.1151629939930365,42.54278732337112,78.72860641292955,0.012478080370309404
9,3.073199765354979,1.9574384094741932,48.410757918229606,80.31784837345039,0.01247226227876925
10,2.9082516595429064,1.8175684516762172,55.01222497618286,82.02933990926206,0.012465761846051708
11,2.743001337144889,1.488823808930031,63.3251833927369,85.94132029339853,0.012458579785002477
12,2.6276356145447375,1.4106857776641846,64.5476772522868,87.53056234718827,0.012450716883215487
13,2.507070226996553,1.3251606485371485,64.4254278168993,89.48655256723717,0.012442174002946524
14,2.3696660452029286,1.262628802387522,66.38141805560198,89.73105134474328,0.012432952081018678
15,2.3223475463250103,1.1490965262601895,70.41564794041416,91.0757946210269,0.012423052128719612
16,2.2077020944333543,1.036688130321596,72.61613697527673,93.03178484107579,0.012412475231690657
17,2.1747077709319544,0.987392366952593,76.52811732210564,93.52078239608802,0.012401222549807762
18,2.075617799571916,0.9637325329564894,78.23960889522488,92.78728606356968,0.012389295317054306
19,2.019613851519192,0.9065244694793719,78.48410767273099,93.76528117359413,0.012376694841385762
20,1.984618121502446,0.9524501971627214,77.01711487711788,93.8875305623472,0.012363422504586287
21,1.9407181447627497,0.8805289555586929,78.11735943185671,94.00977995110024,0.012349479762117171
22,1.8830366777438743,0.80145073979,79.58435217150848,95.84352078239608,0.012334868142957253
23,1.8229639255533032,0.7194534945313097,84.3520782396088,95.2322738386308,0.012319589249435227
24,1.794390930264604,0.7744107900009761,81.54034239155739,95.35452322738386,0.012303644757053945
25,1.7738486481647866,0.6995685222970828,82.88508557457213,95.84352078239608,0.012287036414306677
26,1.7419535383289935,0.7212289889459214,82.51833740831296,95.84352078239608,0.012269766042485364
27,1.7293325364589691,0.7207543390158627,83.49633261160629,95.47677261613691,0.012251835535480895
28,1.6844829952015596,0.6537519260548729,85.08557453481959,96.9437652811736,0.012233246859575421
29,1.6576090291434644,0.6424857072149629,85.57457212713936,96.08801955990221,0.01221400205322673
30,1.643423899716022,0.6246341898272265,86.30806842235015,96.45476772616136,0.012194103226844711
31,1.6133818112167657,0.6510145731252097,85.45232279434764,95.59902200488997,0.012173552562559913
32,1.5720483684072308,0.6577075233815061,85.69682147858487,96.08801955990221,0.012152352313984259
33,1.5978235310199214,0.6205125010975415,85.33007344290213,96.9437652811736,0.01213050480596391
34,1.5491349761392557,0.6229534854880172,87.28606356968216,96.08801955990221,0.012108012434324323
35,1.5447361703012503,0.567268739921248,88.14180925364599,97.1882640586797,0.012084877665607511
36,1.5290452674323438,0.5923806192822445,86.43031781110321,97.31051344743277,0.012061103036801572
37,1.5162112239529104,0.5907669464868555,87.77506108738682,96.57701711491443,0.012036691155062468
38,1.52175181870367,0.5654328240304821,88.87530571674077,96.57701711491443,0.01201164469742813
39,1.4890717951690449,0.5314371369432995,88.26405864239905,97.79951100244499,0.011985966410524882
40,1.464907389645483,0.555064138325619,88.63080680865822,97.1882640586797,0.011959659110266255
41,1.4606375326128567,0.5449981479962472,89.24205378973105,97.31051344743277,0.01193272568154418
42,1.4454810701164544,0.5383277044683914,88.50855741990516,97.55501222493888,0.011905169077912623
43,1.4713969668921303,0.5638822728818087,88.75305619741127,97.55501222493888,0.011876992321263711
44,1.4468419581067329,0.5411100573746674,90.2200488997555,98.16625916870416,0.011848198501496331
45,1.4119777621007432,0.509196544808397,89.24205378973105,97.67726161369193,0.011818790776177299
46,1.4113740932707692,0.5161420500730244,88.99755501222494,98.16625916870416,0.011788772370195093
47,1.4104943240390104,0.5137498128275708,90.70904645476773,97.79951100244499,0.0117581465754062
48,1.4164837674767363,0.5676905508528858,88.14180929095355,97.55501222493888,0.011726916750274147
49,1.4319975796867819,0.52410688857869,90.09779951100245,97.92176039119805,0.011695086319501185
50,1.4080726124492347,0.5072993812467766,90.58679706601467,98.16625916870416,0.011662658773652742
51,1.3796850022147684,0.44575964500968207,90.70904645476773,98.2885085574572,0.011629637668774648
52,1.3718645344762241,0.4986765506725148,89.73105134474328,97.79951100244499,0.011596026626003168
53,1.371849345225914,0.45394876473617435,91.32029339853301,98.2885085574572,0.011561829331167901
54,1.3683571716149647,0.49152914760748156,90.58679706601467,97.79951100244499,0.011527049534387594
55,1.3517948862384348,0.45512739924172024,90.95354519496628,98.41075794621027,0.0114916910496589
56,1.3594930826448928,0.49333783871241477,90.83129580621323,97.67726161369193,0.011455757754438122
57,1.361166327607398,0.4859688264525024,90.58679706601467,97.79951100244499,0.011419253589216012
58,1.3372272691305946,0.49015936818347294,91.32029339853301,97.92176039119805,0.011382182557085651
59,1.3398813050167233,0.4783507304261541,91.68704152748462,98.16625916870416,0.011344548723303463
60,1.3508702154253043,0.4700557364009703,90.09779951100245,97.92176039119805,0.011306356214843423
61,1.3328269316869623,0.47973030750938034,90.58679706601467,97.92176039119805,0.011267609219944467
